"code","name","academy","address","email","phone","student_count","public","url"
"0881584U","Groupe Scolaire - Gaston Colnat -","Nancy-Metz","26 rue du Maréchal Foch, 88100 ST DIE DES VOSGES","ce.0881584U@ac-nancy-metz.fr","0329562956","213","true","https://www.education.gouv.fr/annuaire/88100/saint-die-des-vosges/ecole/0881584u/groupe-scolaire-gaston-colnat.html"
"0880812E","Ecole Maternelle","Nancy-Metz","2 rue Abbé Mathieu, 88110 ALLARMONT","ce.0880812E@ac-nancy-metz.fr","0329411773","23","true","https://www.education.gouv.fr/annuaire/88110/allarmont/ecole/0880812e/ecole-maternelle.html"
"0881607U","Ecole Primaire du Tilleul","Nancy-Metz","1 RUE DU DOCTEUR RAOULT, 88110 RAON L ETAPE","ce.0881607U@ac-nancy-metz.fr","0329414159","170","true","https://www.education.gouv.fr/annuaire/88110/raon-l-etape/ecole/0881607u/ecole-primaire-du-tilleul.html"
"0881304P","Ecole primaire privée Sainte Thérèse","Nancy-Metz","4 rue Jules Ferry, 88110 RAON L ETAPE","ce.0881304P@ac-nancy-metz.fr","0329414443","162","true","https://www.education.gouv.fr/annuaire/88110/raon-l-etape/ecole/0881304p/ecole-primaire-privee-sainte-therese.html"
"0880688V","Ecole Maternelle","Nancy-Metz","4 rue des Ecoles, 88120 VAGNEY","ce.0880688V@ac-nancy-metz.fr","0329247429","85","true","https://www.education.gouv.fr/annuaire/88120/vagney/ecole/0880688v/ecole-maternelle.html"
"0880669Z","Ecole Primaire","Nancy-Metz","16 route de la Chapelle, 88120 GERBAMONT","ce.0880669Z@ac-nancy-metz.fr","0329617098","24","true","https://www.education.gouv.fr/annuaire/88120/gerbamont/ecole/0880669z/ecole-primaire.html"
"0881090G","Ecole Primaire","Nancy-Metz","10 GRANDE RUE, 88120 ROCHESSON","ce.0881090G@ac-nancy-metz.fr","0329617356","55","true","https://www.education.gouv.fr/annuaire/88120/rochesson/ecole/0881090g/ecole-primaire.html"
"0881629T","Ecole primaire","Nancy-Metz","7 rue de l'Eglise, 88120 ST AME","ce.0881629T@ac-nancy-metz.fr","0329612339","153","true","https://www.education.gouv.fr/annuaire/88120/saint-ame/ecole/0881629t/ecole-primaire.html"
"0880673D","Ecole Primaire - du Centre -","Nancy-Metz","42 route de Ménaurupt, 88120 SAPOIS","ce.0880673D@ac-nancy-metz.fr","0329247142","48","true","https://www.education.gouv.fr/annuaire/88120/sapois/ecole/0880673d/ecole-primaire-du-centre.html"
"0880687U","Ecole Primaire - Perce Naige -","Nancy-Metz","22 rue Réné Demangeon, 88120 VAGNEY","ce.0880687U@ac-nancy-metz.fr","0329249905","185","true","https://www.education.gouv.fr/annuaire/88120/vagney/ecole/0880687u/ecole-primaire-perce-naige.html"
"0881501D","Ecole Maternelle","Nancy-Metz","67 rue de la Mairie, 88130 LANGLEY","ce.0881501D@ac-nancy-metz.fr","0329388465","18","true","https://www.education.gouv.fr/annuaire/88130/langley/ecole/0881501d/ecole-maternelle.html"
"0880709T","Ecole Primaire","Nancy-Metz","17 rue de la Mairie, 88130 FLOREMONT","ce.0880709T@ac-nancy-metz.fr","0329380705","94","true","https://www.education.gouv.fr/annuaire/88130/floremont/ecole/0880709t/ecole-primaire.html"
"0881641F","Ecole Primaire - Henri Breton -","Nancy-Metz","Rue du Général Leclerc, 88130 CHARMES","ce.0881641F@ac-nancy-metz.fr","0329381036","316","true","https://www.education.gouv.fr/annuaire/88130/charmes/ecole/0881641f/ecole-primaire-henri-breton.html"
"0881666H","Ecole Elémentaire","Nancy-Metz","17 place Réné Linge, BP 5, 88140 BULGNEVILLE","ce.0881666H@ac-nancy-metz.fr","0329091102","136","true","https://www.education.gouv.fr/annuaire/88140/bulgneville/ecole/0881666h/ecole-elementaire.html"
"0880588L","Ecole Elémentaire","Nancy-Metz","141 rue du Centre, 88140 DOMBROT LE SEC","ce.0880588L@ac-nancy-metz.fr","0329074267","34","true","https://www.education.gouv.fr/annuaire/88140/dombrot-le-sec/ecole/0880588l/ecole-elementaire.html"
"0880587K","Ecole Maternelle - Jacques Prévert -","Nancy-Metz","80 rue Léon Zitrone, 88140 CONTREXEVILLE","ce.0880587K@ac-nancy-metz.fr","0329082210","103","true","https://www.education.gouv.fr/annuaire/88140/contrexeville/ecole/0880587k/ecole-maternelle-jacques-prevert.html"
"0881589Z","Ecole Primaire - Charles Zamaron -","Nancy-Metz","24 rue d'Alsace, 88150 IGNEY","ce.0881589Z@ac-nancy-metz.fr","0329395473","124","true","https://www.education.gouv.fr/annuaire/88150/igney/ecole/0881589z/ecole-primaire-charles-zamaron.html"
"0880931J","Ecole des Petits Erudits","Nancy-Metz","3 ter rue Charles de Gaulle, 88160 FRESSE SUR MOSELLE","ce.0880931J@ac-nancy-metz.fr","0329250337","135","true","https://www.education.gouv.fr/annuaire/88160/fresse-sur-moselle/ecole/0880931j/ecole-des-petits-erudits.html"
"0880935N","Ecole Primaire","Nancy-Metz","2 rue des Ecoles, 88160 RAMONCHAMP","ce.0880935N@ac-nancy-metz.fr","0329252303","175","true","https://www.education.gouv.fr/annuaire/88160/ramonchamp/ecole/0880935n/ecole-primaire.html"
"0880949D","Ecole Primaire - Jules Ferry -","Nancy-Metz","6 rue des Ecoles, 88160 LE THILLOT","ce.0880949D@ac-nancy-metz.fr","0329250005","239","true","https://www.education.gouv.fr/annuaire/88160/le-thillot/ecole/0880949d/ecole-primaire-jules-ferry.html"
"0880614P","Ecole Maternelle - André Jacquemin -","Nancy-Metz","141 rue de Vaux, 88170 DOMBROT SUR VAIR","ce.0880614P@ac-nancy-metz.fr","0329082690","17","true","https://www.education.gouv.fr/annuaire/88170/dombrot-sur-vair/ecole/0880614p/ecole-maternelle-andre-jacquemin.html"
"0880638R","Ecole Primaire","Nancy-Metz","350 GRANDE RUE, 88170 LA NEUVEVILLE SOUS CHATENOIS","ce.0880638R@ac-nancy-metz.fr","0329944082","16","true","https://www.education.gouv.fr/annuaire/88170/la-neuveville-sous-chatenois/ecole/0880638r/ecole-primaire.html"
"0880640T","Ecole Primaire","Nancy-Metz","498 rue du Han, 88170 RAINVILLE","ce.0880640T@ac-nancy-metz.fr","0329064587","100","true","https://www.education.gouv.fr/annuaire/88170/rainville/ecole/0880640t/ecole-primaire.html"
"0881456E","Ecole Primaire","Nancy-Metz","1 bis rue des Ecoles, 88170 GIRONCOURT SUR VRAINE","ce.0881456E@ac-nancy-metz.fr","0329941802","108","true","https://www.education.gouv.fr/annuaire/88170/gironcourt-sur-vraine/ecole/0881456e/ecole-primaire.html"
"0881459H","Ecole Primaire - du Haut Saintois -","Nancy-Metz","LE VILLAGE, 88170 PLEUVEZAIN","ce.0881459H@ac-nancy-metz.fr","0329064350","92","true","https://www.education.gouv.fr/annuaire/88170/pleuvezain/ecole/0881459h/ecole-primaire-du-haut-saintois.html"
"0881646L","Ecole Elémentaire - Jean de La Fontaine -","Nancy-Metz","Rue des Cigognes, 88190 GOLBEY","ce.0881646L@ac-nancy-metz.fr","0329822959","241","true","https://www.education.gouv.fr/annuaire/88190/golbey/ecole/0881646l/ecole-elementaire-jean-de-la-fontaine.html"
"0880389V","Ecole Maternelle - La Louvroie -","Nancy-Metz","5 rue Louis Blériot, 88190 GOLBEY","ce.0880389V@ac-nancy-metz.fr","0329344530","70","true","https://www.education.gouv.fr/annuaire/88190/golbey/ecole/0880389v/ecole-maternelle-la-louvroie.html"
"0881491T","Ecole Maternelle - Les Bosquets -","Nancy-Metz","Rue des Bosquets, 88190 GOLBEY","ce.0881491T@ac-nancy-metz.fr","0329354585","61","true","https://www.education.gouv.fr/annuaire/88190/golbey/ecole/0881491t/ecole-maternelle-les-bosquets.html"
"0880884H","Ecole Maternelle - des Sources -","Nancy-Metz","11 RUE DU CENTRE, 88200 VECOUX","ce.0880884H@ac-nancy-metz.fr","0329610713","18","true","https://www.education.gouv.fr/annuaire/88200/vecoux/ecole/0880884h/ecole-maternelle-des-sources.html"
"0881393L","Ecole Maternelle - La Tortue Bleue -","Nancy-Metz","8 rue Jules Ferry, 88200 ST ETIENNE LES REMIREMONT","ce.0881393L@ac-nancy-metz.fr","0329239040","89","true","https://www.education.gouv.fr/annuaire/88200/saint-etienne-les-remiremont/ecole/0881393l/ecole-maternelle-la-tortue-bleue.html"
"0881669L","Ecole Primaire - La Maix -","Nancy-Metz","6 rue des Pivoines, 88200 REMIREMONT","ce.0881669L@ac-nancy-metz.fr","0329625902","173","true","https://www.education.gouv.fr/annuaire/88200/remiremont/ecole/0881669l/ecole-primaire-la-maix.html"
"0881377U","Ecole Primaire - Les Herbures -","Nancy-Metz","19 rue du Général de Gaulle, 88200 ST NABORD","ce.0881377U@ac-nancy-metz.fr","0772453754","137","true","https://www.education.gouv.fr/annuaire/88200/saint-nabord/ecole/0881377u/ecole-primaire-les-herbures.html"
"0881361B","Ecole Primaire - Le Rhumont -","Nancy-Metz","1 RUE DES ETANGS BAGUETTE, 88200 REMIREMONT","ce.0881361B@ac-nancy-metz.fr","0329625906","119","true","https://www.education.gouv.fr/annuaire/88200/remiremont/ecole/0881361b/ecole-primaire-le-rhumont.html"
"0880867P","Ecole Primaire - Seux -","Nancy-Metz","166 rue de Seux, 88200 ST ETIENNE LES REMIREMONT","ce.0880867P@ac-nancy-metz.fr","0329233406","55","true","https://www.education.gouv.fr/annuaire/88200/saint-etienne-les-remiremont/ecole/0880867p/ecole-primaire-seux.html"
"0880959P","Ecole Primaire","Nancy-Metz","19 rue Le Village, 88210 HURBACHE","ce.0880959P@ac-nancy-metz.fr","0329589507","40","true","https://www.education.gouv.fr/annuaire/88210/hurbache/ecole/0880959p/ecole-primaire.html"
"0881630U","Ecole Primaire - Ernest Perrin-George Sand -","Nancy-Metz","53 rue de la République, 88210 SENONES","ce.0881630U@ac-nancy-metz.fr","0329576111","217","true","https://www.education.gouv.fr/annuaire/88210/senones/ecole/0881630u/ecole-primaire-ernest-perrin-george-sand.html"
"0881612Z","Ecole Primaire - Pré des Moines -","Nancy-Metz","5 place de la Gare, 88210 LA PETITE RAON","ce.0881612Z@ac-nancy-metz.fr","0329576491","34","true","https://www.education.gouv.fr/annuaire/88210/la-petite-raon/ecole/0881612z/ecole-primaire-pre-des-moines.html"
"0881333W","Ecole Primaire - La Truche -","Nancy-Metz","28 route de Gérardmer, 88230 PLAINFAING","ce.0881333W@ac-nancy-metz.fr","0329503165","49","true","https://www.education.gouv.fr/annuaire/88230/plainfaing/ecole/0881333w/ecole-primaire-la-truche.html"
"0881421S","Ecole Primaire","Nancy-Metz","2 rue de l'Eglise, 88240 FONTENOY LE CHATEAU","ce.0881421S@ac-nancy-metz.fr","0329363766","28","true","https://www.education.gouv.fr/annuaire/88240/fontenoy-le-chateau/ecole/0881421s/ecole-primaire.html"
"0881580P","Ecole Primaire","Nancy-Metz","3 rue Henri Martin, 88240 LA VOGE LES BAINS","ce.0881580P@ac-nancy-metz.fr","0329363385","190","true","https://www.education.gouv.fr/annuaire/88240/la-voge-les-bains/ecole/0881580p/ecole-primaire.html"
"0881158F","Ecole Elémentaire - du Centre -","Nancy-Metz","9 rue de la Résistance, 88250 LA BRESSE","ce.0881158F@ac-nancy-metz.fr","0329254194","83","true","https://www.education.gouv.fr/annuaire/88250/la-bresse/ecole/0881158f/ecole-elementaire-du-centre.html"
"0881053S","Ecole Maternelle - La Tourterelle -","Nancy-Metz","9 rue de la Résistance, 88250 LA BRESSE","ce.0881053S@ac-nancy-metz.fr","0329255236","62","true","https://www.education.gouv.fr/annuaire/88250/la-bresse/ecole/0881053s/ecole-maternelle-la-tourterelle.html"
"0881605S","Ecole Elémentaire","Nancy-Metz","Chemin des Ecoliers, 88260 DARNEY","ce.0881605S@ac-nancy-metz.fr","0329098145","96","true","https://www.education.gouv.fr/annuaire/88260/darney/ecole/0881605s/ecole-elementaire.html"
"0881415K","Ecole Maternelle","Nancy-Metz","131 GRANDE RUE, 88260 LES VALLOIS","ce.0881415K@ac-nancy-metz.fr","0329075319","24","true","https://www.education.gouv.fr/annuaire/88260/les-vallois/ecole/0881415k/ecole-maternelle.html"
"0881687F","Ecole Primaire","Nancy-Metz","1 place de la Mairie, 88260 SANS VALLOIS","ce.0881687F@ac-nancy-metz.fr","0329082923","24","true","https://www.education.gouv.fr/annuaire/88260/sans-vallois/ecole/0881687f/ecole-primaire.html"
"0880891R","Ecole Primaire","Nancy-Metz","29 GRANDE RUE, 88270 CHARMOIS L ORGUEILLEUX","ce.0880891R@ac-nancy-metz.fr","0329309832","60","true","https://www.education.gouv.fr/annuaire/88270/charmois-l-orgueilleux/ecole/0880891r/ecole-primaire.html"
"0881581R","Ecole Primaire","Nancy-Metz","202 route de Bouzemont, 88270 DOMPAIRE","ce.0881581R@ac-nancy-metz.fr","0329366703","167","true","https://www.education.gouv.fr/annuaire/88270/dompaire/ecole/0881581r/ecole-primaire.html"
"0881077T","Ecole Primaire","Nancy-Metz","2 rue de l'Ecole, 88300 BAZOILLES SUR MEUSE","ce.0881077T@ac-nancy-metz.fr","0329940422","64","true","https://www.education.gouv.fr/annuaire/88300/bazoilles-sur-meuse/ecole/0881077t/ecole-primaire.html"
"0881061A","Ecole primaire du Centre","Nancy-Metz","13 rue des Grands Meix, 88310 CORNIMONT","ce.0881061A@ac-nancy-metz.fr","0329242244","75","true","https://www.education.gouv.fr/annuaire/88310/cornimont/ecole/0881061a/ecole-primaire-du-centre.html"
"0881366G","Ecole Primaire - Pierre et Marie Curie -","Nancy-Metz","8 rue des Villas, 88320 MARTIGNY LES BAINS","ce.0881366G@ac-nancy-metz.fr","0329097139","92","true","https://www.education.gouv.fr/annuaire/88320/martigny-les-bains/ecole/0881366g/ecole-primaire-pierre-et-marie-curie.html"
"0880749L","Ecole Maternelle Les Ecureuils","Nancy-Metz","6 route d'Hadigny, 88330 CHATEL SUR MOSELLE","ce.0880749L@ac-nancy-metz.fr","0329679696","64","true","https://www.education.gouv.fr/annuaire/88330/chatel-sur-moselle/ecole/0880749l/ecole-maternelle-les-ecureuils.html"
"0880581D","Ecole Primaire","Nancy-Metz","290 rue Haute, 88330 VAXONCOURT","ce.0880581D@ac-nancy-metz.fr","0329672269","82","true","https://www.education.gouv.fr/annuaire/88330/vaxoncourt/ecole/0880581d/ecole-primaire.html"
"0880759X","Ecole Primaire - Joseph Piroux -","Nancy-Metz","4 rue Joseph Piroux, 88330 HADIGNY LES VERRIERES","ce.0880759X@ac-nancy-metz.fr","0329655529","94","true","https://www.education.gouv.fr/annuaire/88330/hadigny-les-verrieres/ecole/0880759x/ecole-primaire-joseph-piroux.html"
"0880350C","Ecole Primaire - du Centre -","Nancy-Metz","16 rue de la Gare, 88340 LE VAL D AJOL","ce.0880350C@ac-nancy-metz.fr","0329306620","181","true","https://www.education.gouv.fr/annuaire/88340/le-val-d-ajol/ecole/0880350c/ecole-primaire-du-centre.html"
"0881316C","Ecole primaire privée Sainte Marie","Nancy-Metz","79 GRANDE RUE, 88340 LE VAL D AJOL","ce.0881316C@ac-nancy-metz.fr","0329306818","94","true","https://www.education.gouv.fr/annuaire/88340/le-val-d-ajol/ecole/0881316c/ecole-primaire-privee-sainte-marie.html"
"0881610X","Ecole Primaire - du Centre -","Nancy-Metz","18 rue Jules Ferry, 88360 RUPT SUR MOSELLE","ce.0881610X@ac-nancy-metz.fr","0329243815","249","true","https://www.education.gouv.fr/annuaire/88360/rupt-sur-moselle/ecole/0881610x/ecole-primaire-du-centre.html"
"0881087D","Ecole Primaire - du Centre -","Nancy-Metz","29 rue d'Alsace, 88360 FERDRUPT","ce.0881087D@ac-nancy-metz.fr","0329259709","46","true","https://www.education.gouv.fr/annuaire/88360/ferdrupt/ecole/0881087d/ecole-primaire-du-centre.html"
"0881336Z","Ecole Primaire - Les Meix -","Nancy-Metz","23 route de Maxonchamp, 88360 RUPT SUR MOSELLE","ce.0881336Z@ac-nancy-metz.fr","0329243364","61","true","https://www.education.gouv.fr/annuaire/88360/rupt-sur-moselle/ecole/0881336z/ecole-primaire-les-meix.html"
"0880369Y","Ecole Maternelle","Nancy-Metz","66 rue du Groupe scolaire, 88390 DARNIEULLES","ce.0880369Y@ac-nancy-metz.fr","0329383310","49","true","https://www.education.gouv.fr/annuaire/88390/darnieulles/ecole/0880369y/ecole-maternelle.html"
"0880393Z","Ecole primaire","Nancy-Metz","1 rue de l'école, 88390 SANCHEY","ce.0880393Z@ac-nancy-metz.fr","0329354367","66","true","https://www.education.gouv.fr/annuaire/88390/sanchey/ecole/0880393z/ecole-primaire.html"
"0880557C","Ecole Elémentaire","Nancy-Metz","4 place du Centre, 88400 LIEZEY","ce.0880557C@ac-nancy-metz.fr","0329634851","0","true","https://www.education.gouv.fr/annuaire/88400/liezey/ecole/0880557c/ecole-elementaire.html"
"0881259R","Ecole Maternelle - des 2 Lacs -","Nancy-Metz","87 allée des Ecoliers, 88400 XONRUPT LONGEMER","ce.0881259R@ac-nancy-metz.fr","0329632393","42","true","https://www.education.gouv.fr/annuaire/88400/xonrupt-longemer/ecole/0881259r/ecole-maternelle-des-2-lacs.html"
"0881291A","Ecole primaire privée Notre-Dame","Nancy-Metz","8 rue Carnot, 88400 GERARDMER","ce.0881291A@ac-nancy-metz.fr","0329630585","82","true","https://www.education.gouv.fr/annuaire/88400/gerardmer/ecole/0881291a/ecole-primaire-privee-notre-dame.html"
"0881611Y","Ecole Elémentaire - Le Tambour -","Nancy-Metz","62 route des Fermes Saint-Benoît, 88420 MOYENMOUTIER","ce.0881611Y@ac-nancy-metz.fr","0329415449","63","true","https://www.education.gouv.fr/annuaire/88420/moyenmoutier/ecole/0881611y/ecole-elementaire-le-tambour.html"
"0881164M","Ecole Primaire - des Trois Hameaux -","Nancy-Metz","208 rue Paul Elbel, 88420 MOYENMOUTIER","ce.0881164M@ac-nancy-metz.fr","0329415287","101","true","https://www.education.gouv.fr/annuaire/88420/moyenmoutier/ecole/0881164m/ecole-primaire-des-trois-hameaux.html"
"0880529X","Ecole Maternelle","Nancy-Metz","2 rue des Ecoles, 88430 CORCIEUX","ce.0880529X@ac-nancy-metz.fr","0329507334","46","true","https://www.education.gouv.fr/annuaire/88430/corcieux/ecole/0880529x/ecole-maternelle.html"
"0880530Y","Ecole Primaire","Nancy-Metz","5 place Maurice Lemaire, 88430 GERBEPAL","ce.0880530Y@ac-nancy-metz.fr","0329507245","56","true","https://www.education.gouv.fr/annuaire/88430/gerbepal/ecole/0880530y/ecole-primaire.html"
"0881647M","Groupe Scolaire de Nomexy","Nancy-Metz","4 rue de l'Ecole, 88440 NOMEXY","ce.0881647M@ac-nancy-metz.fr","0329676163","186","true","https://www.education.gouv.fr/annuaire/88440/nomexy/ecole/0881647m/groupe-scolaire-de-nomexy.html"
"0880879C","Ecole Primaire","Nancy-Metz","2 place de la Mairie, 88460 TENDON","ce.0880879C@ac-nancy-metz.fr","0329666602","59","true","https://www.education.gouv.fr/annuaire/88460/tendon/ecole/0880879c/ecole-primaire.html"
"0881045H","Ecole Elémentaire - du Centre -","Nancy-Metz","34 route de Béchamp, 88470 LA VOIVRE","ce.0881045H@ac-nancy-metz.fr","0329583006","18","true","https://www.education.gouv.fr/annuaire/88470/la-voivre/ecole/0881045h/ecole-elementaire-du-centre.html"
"0881046J","Ecole- La Hollande -","Nancy-Metz","561 route Principale, 88470 LA VOIVRE","ce.0881046J@ac-nancy-metz.fr","0329584457","23","true","https://www.education.gouv.fr/annuaire/88470/la-voivre/ecole/0881046j/ecole-la-hollande.html"
"0880991Z","Ecole Primaire - Alfred Gaxotte -","Nancy-Metz","6 rue des Ecoles, 88470 LA BOURGONCE","ce.0880991Z@ac-nancy-metz.fr","0329584477","60","true","https://www.education.gouv.fr/annuaire/88470/la-bourgonce/ecole/0880991z/ecole-primaire-alfred-gaxotte.html"
"0881639D","Ecole Primaire - du Centre -","Nancy-Metz","125 rue du Calvaire, 88470 ST MICHEL SUR MEURTHE","ce.0881639D@ac-nancy-metz.fr","0329584388","40","true","https://www.education.gouv.fr/annuaire/88470/saint-michel-sur-meurthe/ecole/0881639d/ecole-primaire-du-centre.html"
