RED_IZO;IČO;Zřizovatel;Území;ORP;Plný název;Zkrácený název;Ulice;Č. p.;Č. or.;Část obce;PSČ;Místo;Telefon;Fax;Email 1;Email 2;WWW;Ředitel;IZO;Druh/Typ;Název;Škola - Ulice;Škola - Č. p.;Škola - Č. or.;Škola - Část obce;Škola - PSČ;Škola - Místo;Škola - Kód RÚIAN;Kapacita;Obor;Název.1;Forma;Délka;Jazyk;Kapacita oboru;Vyuč. jazyk oboru;Cizí jazyk;Dobíhající
650053109;71006257;2;CZ0531;5302;Základní škola, Trhová Kamenice, okres Chrudim;Základní škola;Raisovo náměstí;2.0;;Trhová Kamenice;53952;Trhová Kamenice;773 450 111;;zs.trhovakamenice@seznam.cz;;www.zstk.cz;Mgr. Radek Nejedlý;102142696;B00;Základní škola;Raisovo náměstí;2.0;;Trhová Kamenice;53952.0;Trhová Kamenice;5367361.0;300;7901C01;Základní škola;10.0;90;100;300.0;10;;NE
650053184;75029031;2;CZ0715;7113;Základní škola a Mateřská škola Rovensko, okres Šumperk, příspěvková organizace;Základní škola a Mateřská škola;;227.0;;Rovensko;78901;Rovensko;583 412 298;;zs@rovensko-morava.cz;;http://skolarovensko.cz;Mgr. Gabriela Doubravová Kubíčková;102668701;B00;Základní škola;;227.0;;Rovensko;78901.0;Rovensko;8075034.0;70;7901C01;Základní škola;10.0;90;100;70.0;10;;NE
650053192;70981957;2;CZ0313;3105;Základní škola Jindřichův Hradec III, Vajgar 692;Základní škola;sídliště Vajgar;692.0;;Jindřichův Hradec III;37701;Jindřichův Hradec;384 324 412;384 324 412;pstefl@5zsjh.cz;;www.5zsjh.cz;PaedDr. Pavel Štefl;107721155;B00;Základní škola;sídliště Vajgar;692.0;;Jindřichův Hradec III;37701.0;Jindřichův Hradec;14808129.0;575;7901C001;Základní škola;10.0;90;100;575.0;10;;ANO
650053192;70981957;2;CZ0313;3105;Základní škola Jindřichův Hradec III, Vajgar 692;Základní škola;sídliště Vajgar;692.0;;Jindřichův Hradec III;37701;Jindřichův Hradec;384 324 412;384 324 412;pstefl@5zsjh.cz;;www.5zsjh.cz;PaedDr. Pavel Štefl;107721155;B00;Základní škola;sídliště Vajgar;692.0;;Jindřichův Hradec III;37701.0;Jindřichův Hradec;14808129.0;575;7901C01;Základní škola;10.0;90;100;575.0;10;;NE
650053265;70981931;2;CZ0313;3105;Základní škola Jindřichův Hradec I, Štítného 121;Základní škola;Štítného;121.0;;Jindřichův Hradec I;37701;Jindřichův Hradec;384 361 280;;info@1zsjh.cz;ludek.mozis@1zsjh.cz;www.1zsjh.cz;Ing. Luděk Možíš;107721112;B00;Základní škola;Štítného;121.0;;Jindřichův Hradec I;37701.0;Jindřichův Hradec;25181785.0;500;7901C001;Základní škola;10.0;90;100;500.0;10;;ANO
650053265;70981931;2;CZ0313;3105;Základní škola Jindřichův Hradec I, Štítného 121;Základní škola;Štítného;121.0;;Jindřichův Hradec I;37701;Jindřichův Hradec;384 361 280;;info@1zsjh.cz;ludek.mozis@1zsjh.cz;www.1zsjh.cz;Ing. Luděk Možíš;107721112;B00;Základní škola;Štítného;121.0;;Jindřichův Hradec I;37701.0;Jindřichův Hradec;25181785.0;500;7901C01;Základní škola;10.0;90;100;500.0;10;;NE
650053311;70992835;2;CZ0714;7101;Základní škola a mateřská škola Černotín, příspěvková organizace;Základní škola a mateřská škola;;56.0;;Černotín;75368;Černotín;581 602 927;;zscernotin@seznam.cz;;;Mgr. Lenka Kleinová;102592560;B00;Základní škola;;56.0;;Černotín;75368.0;Černotín;11059249.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
650053346;70981949;2;CZ0313;3105;Základní škola Jindřichův Hradec II, Jarošovská 746;Základní škola;Jarošovská;746.0;;Jindřichův Hradec II;37701;Jindřichův Hradec;384 361 002;;info@3zsjhradec.cz;;;Mgr. Ladislav Chocholouš;107721139;B00;Základní škola;Jarošovská;746.0;;Jindřichův Hradec II;37701.0;Jindřichův Hradec;25182048.0;530;7901C001;Základní škola;10.0;90;100;530.0;10;;ANO
650053346;70981949;2;CZ0313;3105;Základní škola Jindřichův Hradec II, Jarošovská 746;Základní škola;Jarošovská;746.0;;Jindřichův Hradec II;37701;Jindřichův Hradec;384 361 002;;info@3zsjhradec.cz;;;Mgr. Ladislav Chocholouš;107721139;B00;Základní škola;Jarošovská;746.0;;Jindřichův Hradec II;37701.0;Jindřichův Hradec;25182048.0;530;7901C01;Základní škola;10.0;90;100;530.0;10;;NE
650053486;75006979;2;CZ0327;3215;Základní škola a mateřská škola Chodová Planá, okres Tachov, příspěvková organizace;Základní škola a mateřská škola;Pohraniční stráže;193.0;;Chodová Planá;34813;Chodová Planá;374 792 590 ,605722411;;zs.chodovaplana@seznam.cz;ambrjan@seznam.cz;http://www.skola-chodova-plana.com;Mgr. Jan Ambrož;102464031;B00;Základní škola;Pohraniční stráže;193.0;;Chodová Planá;34813.0;Chodová Planá;15623181.0;120;7901C01;Základní škola;10.0;90;100;120.0;10;;NE
650053672;71006079;2;CZ0533;5307;Základní škola Lubná - Sebranice a Mateřská škola Lubná;ZŠ Lubná - Sebranice a MŠ;;34.0;;Lubná;56963;Lubná;461 745 184;;zslubna@policka.cz;zslubna.ekonom@policka.cz;https://www.zslubna.cz;Mgr. Jitka Kučerová;2506939;B00;Základní škola;;34.0;;Lubná;56963.0;Lubná;15907155.0;350;7901C001;Základní škola;10.0;90;100;350.0;10;;ANO
650053672;71006079;2;CZ0533;5307;Základní škola Lubná - Sebranice a Mateřská škola Lubná;ZŠ Lubná - Sebranice a MŠ;;34.0;;Lubná;56963;Lubná;461 745 184;;zslubna@policka.cz;zslubna.ekonom@policka.cz;https://www.zslubna.cz;Mgr. Jitka Kučerová;2506939;B00;Základní škola;;34.0;;Lubná;56963.0;Lubná;15907155.0;350;7901C01;Základní škola;10.0;90;100;350.0;10;;NE
650053818;70980462;2;CZ0524;5213;Základní škola a Mateřská škola Skuhrov nad Bělou;Základní škola a Mateřská škola;;71.0;;Skuhrov nad Bělou;51703;Skuhrov nad Bělou;778 546 722;;skola@zsskuhrov.cz;;http://www.zsskuhrov.cz;Mgr. Oldřich Málek;102390720;B00;Základní škola;;71.0;;Skuhrov nad Bělou;51703.0;Skuhrov nad Bělou;9806563.0;280;7901C01;Základní škola;10.0;90;100;280.0;10;;NE
650053834;70985855;2;CZ0534;5315;Masarykova základní škola a mateřská škola Kunvald, okres Ústí nad Orlicí;Masarykova ZŠ a MŠ Kunvald;;41.0;;Kunvald;56181;Kunvald;465 619 170;;skola@zskunvald.cz;;http://www.zskunvald.cz;Mgr. Klára Kodytková;102642532;B00;Základní škola;;41.0;;Kunvald;56181.0;Kunvald;17996261.0;200;7901C001;Základní škola;10.0;90;100;200.0;10;;ANO
650053834;70985855;2;CZ0534;5315;Masarykova základní škola a mateřská škola Kunvald, okres Ústí nad Orlicí;Masarykova ZŠ a MŠ Kunvald;;41.0;;Kunvald;56181;Kunvald;465 619 170;;skola@zskunvald.cz;;http://www.zskunvald.cz;Mgr. Klára Kodytková;102642532;B00;Základní škola;;41.0;;Kunvald;56181.0;Kunvald;17996261.0;200;7901C01;Základní škola;10.0;90;100;200.0;10;;NE
650054105;75017181;2;CZ0521;5205;Základní škola a mateřská škola, Všestary;Základní škola a mateřská škola;;57.0;;Všestary;50312;Všestary;720 983 690 ,727910559;;hospodarka@zsvsestary.cz;arsakuni@zsvsestary.cz;http://www.zsvsestary.cz;Ing. Zarine Aršakuni;102078262;B00;Základní škola;;57.0;;Všestary;50312.0;Všestary;15847004.0;350;7901C01;Základní škola;10.0;90;100;350.0;10;;NE
650054245;71006176;2;CZ0521;5212;Základní škola a Mateřská škola, Měník, okres Hradec Králové;Základní škola a Mateřská škola;;16.0;;Měník;50364;Měník;495 493 904;;m.ricanova@seznam.cz;reditel@zsmenik.cz;;Mgr. Marcela Říčanová;102066574;B00;Základní škola;;16.0;;Měník;50364.0;Měník;21027277.0;50;7901C01;Základní škola;10.0;90;100;50.0;10;;NE
650054318;70993254;2;CZ0521;5205;Základní škola a Mateřská škola Františka Škroupa, Osice, okres Hradec Králové;ZŠ a MŠ Františka Škroupa;;42.0;;Osice;50326;Osice;495 451 826;;zs.osice@seznam.cz;hruba-zsosice@seznam.cz;http://www.zsosice.cz;Mgr. Markéta Hrubá;102078165;B00;Základní škola;;42.0;;Osice;50326.0;Osice;15786196.0;270;7901C01;Základní škola;10.0;90;100;270.0;10;;NE
650054369;75019001;2;CZ0521;5205;Základní škola a mateřská škola, Praskačka, okres Hradec Králové;Základní škola a mateřská škola;;60.0;;Praskačka;50333;Praskačka;724 514 050;;info@zspraskacka.cz;;www.zspraskacka.cz;Mgr. Adriana Gajová;102066612;B00;Základní škola;;60.0;;Praskačka;50333.0;Praskačka;15794814.0;80;7901C01;Základní škola;10.0;90;100;80.0;10;;NE
650054571;70988897;2;CZ0521;5212;Základní škola a Mateřská škola, Smidary, okres Hradec Králové;Základní škola a Mateřská škola;J. A. Komenského;326.0;;Smidary;50353;Smidary;495 496 226;;vedeni@zssmidary.cz;kancelar@zssmidary.cz;zssmidary.cz;Mgr. Jiří Suchánek;102078203;B00;Základní škola;J. A. Komenského;326.0;;Smidary;50353.0;Smidary;17421675.0;220;7901C01;Základní škola;10.0;90;100;220.0;10;;NE
650054652;70998124;2;CZ0521;5212;Základní škola a mateřská škola, Skřivany, okres Hradec Králové;Základní škola a mateřská škola;Dr. Vojtěcha;100.0;;Skřivany;50352;Skřivany;495 493 606;;zsskrivany@zsskrivany.cz;dafra@seznam.cz;www.zsskrivany.cz;Mgr. Kateřina Horáková;102078181;B00;Základní škola;Dr. Vojtěcha;100.0;;Skřivany;50352.0;Skřivany;15807801.0;250;7901C01;Základní škola;10.0;90;100;250.0;10;;NE
650054717;70987955;2;CZ0521;5205;Základní škola a mateřská škola, Předměřice nad Labem, okres Hradec Králové;Základní škola a mateřská škola;Školská;279.0;;Předměřice nad Labem;50302;Předměřice nad Labem;495 581 126;;zs@pnl.cz;;http://www.zs.pnl.cz;Mgr. Michal Zikmund;102078173;B00;Základní škola;Školská;279.0;;Předměřice nad Labem;50302.0;Předměřice nad Labem;15800181.0;335;7901C01;Základní škola;10.0;90;100;335.0;10;;NE
650054881;71004475;2;CZ0521;5205;Základní škola a mateřská škola, Mžany, okres Hradec Králové;Základní škola a mateřská škola;;62.0;;Mžany;50315;Mžany;737 082 082;;info@zsmzany.cz;pavel.hruby@zsmzany.cz;www.zsmzany.cz;Ing. Mgr. Pavel Hrubý;102066582;B00;Základní škola;;62.0;;Mžany;50315.0;Mžany;20317182.0;58;7901C01;Základní škola;10.0;90;100;58.0;10;;NE
650055217;71005501;2;CZ0322;3214;Základní škola, Základní umělecká škola a Mateřská škola Kašperské Hory, příspěvková organizace;Základní škola, ZUŠ a Mateřská škola;Vimperská;230.0;;Kašperské Hory;34192;Kašperské Hory;376 582 305;376 582 178;reditel.zskhory@seznam.cz;;http://www.zs.kasphory.cz/;Mgr. Richard Nový;102164444;B00;Základní škola;Vimperská;230.0;;Kašperské Hory;34192.0;Kašperské Hory;6942792.0;620;7901B01;Základní škola speciální;10.0;A0;100;10.0;10;;NE
650055217;71005501;2;CZ0322;3214;Základní škola, Základní umělecká škola a Mateřská škola Kašperské Hory, příspěvková organizace;Základní škola, ZUŠ a Mateřská škola;Vimperská;230.0;;Kašperské Hory;34192;Kašperské Hory;376 582 305;376 582 178;reditel.zskhory@seznam.cz;;http://www.zs.kasphory.cz/;Mgr. Richard Nový;102164444;B00;Základní škola;Vimperská;230.0;;Kašperské Hory;34192.0;Kašperské Hory;6942792.0;620;7901C01;Základní škola;10.0;90;100;620.0;10;;NE
650055349;75005191;2;CZ0325;3206;Základní škola Manětín, příspěvková organizace;Základní škola;;12.0;;Manětín;33162;Manětín;373 392 215;;skola@zsmanetin.cz;;http://www.zsmanetin.cz;Vladimír Cimler;102328404;B00;Základní škola;;12.0;;Manětín;33162.0;Manětín;662691.0;250;7901C01;Základní škola;10.0;90;100;250.0;10;;NE
650055390;75011026;2;CZ0326;3211;Základní škola a Mateřská škola Ejpovice, okres Rokycany, příspěvková organizace;Základní škola a Mateřská škola;Hlavní;87.0;;Ejpovice;33701;Ejpovice;739 231 908;;zsams.ejpovice@seznam.cz;reditel@skolaejpovice.cz;http://www.skolaejpovice.cz;Mgr. Eva Manclová;102376166;B00;Základní škola;Hlavní;87.0;;Ejpovice;33701.0;Ejpovice;12989398.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
650055497;60611383;2;CZ0321;3202;Základní škola a mateřská škola Postřekov, příspěvková organizace;Základní škola a mateřská škola;;271.0;;Postřekov;34535;Postřekov;374 446 447 ,728398779;374 446 446;zakladni@zsms-postrekov.cz;martin.orisek@zsms-postrekov.cz;http://www.zsms-postrekov.cz;Mgr. Martin Oríšek;102540322;B00;Základní škola;;271.0;;Postřekov;34535.0;Postřekov;6852742.0;100;7901C01;Základní škola;10.0;90;100;100.0;10;;NE
650055551;75001128;2;CZ0316;3101;Základní škola a Mateřská škola T. G. Masaryka Sedlice, okres Strakonice;ZŠ a MŠ T. G. Masaryka;Komenského;256.0;;Sedlice;38732;Sedlice;383 493 454;383 493 104;skola@zssedlice.cz;;www.zssedlice.cz;Mgr. Marek Charvát;107722330;B00;Základní škola;Komenského;256.0;;Sedlice;38732.0;Sedlice;18401929.0;250;7901C001;Základní škola;10.0;90;100;250.0;10;;ANO
650055551;75001128;2;CZ0316;3101;Základní škola a Mateřská škola T. G. Masaryka Sedlice, okres Strakonice;ZŠ a MŠ T. G. Masaryka;Komenského;256.0;;Sedlice;38732;Sedlice;383 493 454;383 493 104;skola@zssedlice.cz;;www.zssedlice.cz;Mgr. Marek Charvát;107722330;B00;Základní škola;Komenského;256.0;;Sedlice;38732.0;Sedlice;18401929.0;250;7901C01;Základní škola;10.0;90;100;250.0;10;;NE
650055675;60610131;2;CZ0325;3206;Základní škola a mateřská škola Mladotice, okres Plzeň-sever, příspěvková organizace;Základní škola a mateřská škola;;34.0;;Mladotice;33141;Mladotice;373 399 251;373 399 251;zs.mladotice@centrum.cz;;;Mgr. Helena Pánková;102328099;B00;Základní škola;;34.0;;Mladotice;33141.0;Mladotice;674559.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
650055713;75006022;2;CZ0323;3209;Základní škola a mateřská škola Chválenice, příspěvková organizace;ZŠ a MŠ Chválenice, přísp. organizace;;31.0;;Chválenice;33205;Chválenice;377 992 122;;zs-chvalenice@volny.cz;;https://www.zschvalenice.cz;Mgr. Martina Pousková;102264660;B00;Základní škola;;31.0;;Chválenice;33205.0;Chválenice;893676.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
650055756;75015145;2;CZ0534;5313;Základní škola a Mateřská škola České Libchavy, okres Ústí nad Orlicí;Základní škola a Mateřská škola;;147.0;;České Libchavy;56114;České Libchavy;465 582 116;;reditelnazscl@seznam.cz;;http://www.zsmsceskelibchavy.cz;Mgr. Hedvika Hloupá;102642079;B00;Základní škola;;147.0;;České Libchavy;56114.0;České Libchavy;17940869.0;60;7901C001;Základní škola;10.0;90;100;45.0;10;;ANO
650055756;75015145;2;CZ0534;5313;Základní škola a Mateřská škola České Libchavy, okres Ústí nad Orlicí;Základní škola a Mateřská škola;;147.0;;České Libchavy;56114;České Libchavy;465 582 116;;reditelnazscl@seznam.cz;;http://www.zsmsceskelibchavy.cz;Mgr. Hedvika Hloupá;102642079;B00;Základní škola;;147.0;;České Libchavy;56114.0;České Libchavy;17940869.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
650055802;60611871;2;CZ0324;3210;Základní škola a Mateřská škola Horšice, příspěvková organizace;Základní škola a Mateřská škola;;39.0;;Horšice;33455;Horšice;377 986 680;;zs-horsice@volny.cz;tolarova.jana@volny.cz;http://www.skolahorsice.cz;Mgr. Jana Tolarová;102564272;B00;Základní škola;;39.0;;Horšice;33455.0;Horšice;965154.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
650055853;75001241;2;CZ0313;3104;Základní škola a Mateřská škola Staré Hobzí;Základní škola a Mateřská škola;;35.0;;Staré Hobzí;37871;Staré Hobzí;770 628 397;;skola.hobzi@dac.cz;;www.skolahobzi.cz;Mgr. Jana Cvrčková;107721236;B00;Základní škola;;35.0;;Staré Hobzí;37871.0;Staré Hobzí;14777304.0;130;7901C001;Základní škola;10.0;90;100;130.0;10;;ANO
650055853;75001241;2;CZ0313;3104;Základní škola a Mateřská škola Staré Hobzí;Základní škola a Mateřská škola;;35.0;;Staré Hobzí;37871;Staré Hobzí;770 628 397;;skola.hobzi@dac.cz;;www.skolahobzi.cz;Mgr. Jana Cvrčková;107721236;B00;Základní škola;;35.0;;Staré Hobzí;37871.0;Staré Hobzí;14777304.0;130;7901C01;Základní škola;10.0;90;100;130.0;10;;NE
650055900;70986282;2;CZ0315;3116;Základní škola a Mateřská škola Horní Vltavice;ZŠ a MŠ Horní Vltavice;;19.0;;Horní Vltavice;38491;Horní Vltavice;606 321 190;;reditel@skolavltavice.cz;;http://skola-vltavice.cz;Mgr. Petra Jůzlová;107721911;B00;Základní škola;;19.0;;Horní Vltavice;38491.0;Horní Vltavice;790460.0;40;7901C001;Základní škola;10.0;90;100;40.0;10;;ANO
650055900;70986282;2;CZ0315;3116;Základní škola a Mateřská škola Horní Vltavice;ZŠ a MŠ Horní Vltavice;;19.0;;Horní Vltavice;38491;Horní Vltavice;606 321 190;;reditel@skolavltavice.cz;;http://skola-vltavice.cz;Mgr. Petra Jůzlová;107721911;B00;Základní škola;;19.0;;Horní Vltavice;38491.0;Horní Vltavice;790460.0;40;7901C01;Základní škola;10.0;90;100;40.0;10;;NE
650055926;70992649;2;CZ0322;3205;Základní škola Dr. ing. Františka Křižíka a mateřská škola Plánice, příspěvková organizace;ZŠ Dr. ing. Františka Křižíka a MŠ;Klatovská;129.0;;Plánice;34034;Plánice;376 394 217;;skola@planice.cz;;https://www.zsplanice.cz;Mgr. Jiří Peteřík;102164541;B00;Základní škola;Klatovská;129.0;;Plánice;34034.0;Plánice;6980538.0;510;7901C01;Základní škola;10.0;90;100;510.0;10;;NE
650056019;75027640;2;CZ0712;7107;Základní škola a Mateřská škola Velký Újezd, okres Olomouc, příspěvková organizace;Základní škola a Mateřská škola;Navrátilova;321.0;;Velký Újezd;78355;Velký Újezd;585 358 109;585 358 109;skola@skolavelkyujezd.cz;;http://www.skolavelkyujezd.cz;Mgr. Petr Konečný;102320896;B00;Základní škola;Navrátilova;321.0;;Velký Újezd;78355.0;Velký Újezd;16317530.0;500;7901C01;Základní škola;10.0;90;100;500.0;10;;NE
650056035;71004874;2;CZ0533;5308;Základní škola a mateřská škola Křenov, okres Svitavy;ZŠ a MŠ Křenov, okres Svitavy;;141.0;;Křenov;56922;Křenov;461 100 581;;reditel@zsamskrenov.cz;;http://www.zsamskrenov.cz;Mgr. Elena Hrdličková;2506530;B00;Základní škola;;141.0;;Křenov;56922.0;Křenov;15904881.0;330;7901C001;Základní škola;10.0;90;100;330.0;10;;ANO
650056035;71004874;2;CZ0533;5308;Základní škola a mateřská škola Křenov, okres Svitavy;ZŠ a MŠ Křenov, okres Svitavy;;141.0;;Křenov;56922;Křenov;461 100 581;;reditel@zsamskrenov.cz;;http://www.zsamskrenov.cz;Mgr. Elena Hrdličková;2506530;B00;Základní škola;;141.0;;Křenov;56922.0;Křenov;15904881.0;330;7901C01;Základní škola;10.0;90;100;330.0;10;;NE
650056108;70986045;2;CZ0715;7113;Základní škola a Mateřská škola Lesnice, příspěvková organizace;Základní škola a Mateřská škola;;159.0;;Lesnice;78901;Lesnice;607 036 511;;zslesnice@seznam.cz;skola@zslesnice.cz;http://www.zslesnice.cz;Mgr. Bc. Marie Effenberger Rychlá;102668558;B00;Základní škola;;159.0;;Lesnice;78901.0;Lesnice;8008680.0;46;7901C01;Základní škola;10.0;90;100;46.0;10;;NE
650056191;75015692;2;CZ0521;5212;Základní škola a mateřská škola, Hlušice;Základní škola a mateřská škola;;144.0;;Hlušice;50356;Hlušice;723 588 930;;zs.hlusice@tiscali.cz;;https://www.skolahlusice.cz;Mgr. Jana Syřišťová;102078084;B00;Základní škola;;144.0;;Hlušice;50356.0;Hlušice;15742270.0;190;7901C01;Základní škola;10.0;90;100;190.0;10;;NE
650056272;71002553;2;CZ0311;3102;Základní škola a Mateřská škola Štěpánovice;Základní škola a Mateřská škola;Nová;166.0;;Štěpánovice;37373;Štěpánovice;387 984 904;387 984 904;zsstepanovice@email.cz;zsstepanovice.ucetni@email.cz;;Mgr. Sylvie Sedláčková;102675961;B00;Základní škola;Nová;166.0;;Štěpánovice;37373.0;Štěpánovice;11804289.0;70;7901C01;Základní škola;10.0;90;100;70.0;10;;NE
650056353;75015501;2;CZ0524;5208;Základní škola a Mateřská škola, Čestice, okres Rychnov nad Kněžnou;Základní škola a Mateřská škola;;20.0;;Čestice;51741;Čestice;494 323 522 ,773772552;;horska.h@seznam.cz;;www.zsamscestice.webnode.cz;Mgr. Helena Horská;102390436;B00;Základní škola;;20.0;;Čestice;51741.0;Čestice;9715321.0;40;7901C01;Základní škola;10.0;90;100;40.0;10;;NE
650056451;75001861;2;CZ0533;5308;Základní škola a mateřská škola Staré Město, okres Svitavy;Základní škola a mateřská škola;;64.0;;Staré Město;56932;Staré Město;739 420 728;;skola.staremesto@seznam.cz;;www.zs-stare-mesto.eu;Mgr. Martina Kuncová;2506491;B00;Základní škola;;64.0;;Staré Město;56932.0;Staré Město;15956962.0;100;7901C001;Základní škola;10.0;90;100;100.0;10;;ANO
650056451;75001861;2;CZ0533;5308;Základní škola a mateřská škola Staré Město, okres Svitavy;Základní škola a mateřská škola;;64.0;;Staré Město;56932;Staré Město;739 420 728;;skola.staremesto@seznam.cz;;www.zs-stare-mesto.eu;Mgr. Martina Kuncová;2506491;B00;Základní škola;;64.0;;Staré Město;56932.0;Staré Město;15956962.0;100;7901C01;Základní škola;10.0;90;100;100.0;10;;NE
