source,school_type,school_name,school_name_en,moe_code,subdistrict,district,province,address,postcode,telephone,email,website,curriculum,level_min,level_max,students,boarding,geo_location,latitude,longitude
OBEC (Public),Public,บ้านเกาะแก้ว(การไฟฟ้าอุปถัมภ์),,1071020036,ช่องสะเดา,เมืองกาญจนบุรี,กาญจนบุรี,282/89 กาญจนบุรี - ศรีสวัสดิ,71190,091-7793414,,,Thai National Curriculum,อ.2,ป.6,31,,พื้นราบ,14.298966,99.215508
OBEC (Public),Public,บ้านทับศิลา,,1071020033,ช่องสะเดา,เมืองกาญจนบุรี,กาญจนบุรี,19 -,71190,063-8944974,,,Thai National Curriculum,อ.2,ป.6,31,,อยู่ในจังหวัดตามพระราชกฤษฎีกาจัดตั้งสถาบันวิจัยพัฒนาพื้นที่สูง (องค์การมหาชน) พ.ศ. 2548 เป็นพื้นที่ภูเขา  หรือพื้นที่ที่ที่มีความสูงกว่าระดับน้ำทะเล 500 เมตร ขึ้นไป,14.228434,99.155621
OBEC (Public),Public,บ้านช่องสะเดา(การไฟฟ้าฝ่ายผลิตอุปถัมภ์),,1071020028,ช่องสะเดา,เมืองกาญจนบุรี,กาญจนบุรี,189 ล้าดหญ้า-เอราวัณ,71190,089-2159425,,,Thai National Curriculum,อ.2,ม.3,413,,พื้นราบ,14.225749,99.240523
OBEC (Public),Public,บ้านหัวหิน,,1071020003,ท่ามะขาม,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,087-9073105,,,Thai National Curriculum,อ.2,ป.6,168,,พื้นราบ,14.021775,99.511062
OBEC (Public),Public,วัดบ้านยาง,,1071020004,ท่ามะขาม,เมืองกาญจนบุรี,กาญจนบุรี,109/6 -,71000,081-9432392,,,Thai National Curriculum,อ.2,ป.6,115,,พื้นราบ,14.021512,99.511021
OBEC (Public),Public,วัดท่ามะขาม,,1071020005,ท่ามะขาม,เมืองกาญจนบุรี,กาญจนบุรี,2 -,71000,092-5153654,,,Thai National Curriculum,อ.2,ป.6,136,,พื้นราบ,14.045404,99.496034
OBEC (Public),Public,พัฒน์พงศ์,,1071020054,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,094-1243408,,,Thai National Curriculum,อ.2,ป.6,64,,พื้นราบ,13.918289,99.237656
OBEC (Public),Public,บ้านห้วยน้ำขาว,,1071020055,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,200 -,71000,081-5261239,,,Thai National Curriculum,อ.2,ม.3,426,,พื้นราบ,13.894704,99.154523
OBEC (Public),Public,หนองบ้านเก่าสามัคคี,,1071020056,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,400 -,71000,085-0944299,,,Thai National Curriculum,อ.1,ป.6,189,,พื้นราบ,13.923002,99.216475
OBEC (Public),Public,บ้านตะเคียนงาม,,1071020057,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,24 -,71000,086-1600101,,,Thai National Curriculum,อ.2,ป.6,113,,อยู่ในจังหวัดตามพระราชกฤษฎีกาจัดตั้งสถาบันวิจัยพัฒนาพื้นที่สูง (องค์การมหาชน) พ.ศ. 2548 เป็นพื้นที่ภูเขา  หรือพื้นที่ที่ที่มีความสูงกว่าระดับน้ำทะเล 500 เมตร ขึ้นไป,13.81221,99.172327
OBEC (Public),Public,บ้านทุ่งศาลา,,1071020059,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,083-7515395,,,Thai National Curriculum,อ.2,ป.6,135,,พื้นราบ,13.933961,99.265682
OBEC (Public),Public,วัดบ้านเก่า,,1071020046,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,081-9434550,,,Thai National Curriculum,อ.2,ป.6,277,,พื้นราบ,13.968733,99.315939
OBEC (Public),Public,วัดพุน้อย,,1071020050,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,99/8 -,71000,092-6790999,,,Thai National Curriculum,อ.1,ป.6,69,,พื้นราบ,14.008163,99.350762
OBEC (Public),Public,ตชด.บ้านประตูด่าน,,1071020445,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,11/1 -,71000,086-1657564,,,Thai National Curriculum,อ.1,ป.6,119,,พื้นราบ,13.900937,99.199424
OBEC (Public),Public,อนุบาลวัดไชยชุมพลชนะสงคราม,,1071020008,บ้านใต้,เมืองกาญจนบุรี,กาญจนบุรี,202 ไชยชุมพล,71000,034-511264,,,Thai National Curriculum,อ.2,ม.3,891,,พื้นราบ,14.015045,99.532042
OBEC (Public),Public,อนุบาลกาญจนบุรี,,1071020007,บ้านเหนือ,เมืองกาญจนบุรี,กาญจนบุรี,75 บูรณะโกศล,71000,081-7367564,,,Thai National Curriculum,อ.1,ป.6,1822,,พื้นราบ,14.024043,99.534714
OBEC (Public),Public,บ้านหัวนา,,1071020002,ปากแพรก,เมืองกาญจนบุรี,กาญจนบุรี,10/3 -,71000,080-0370009,,,Thai National Curriculum,อ.2,ป.6,144,,พื้นราบ,14.038789,99.539986
OBEC (Public),Public,บ้านวังสารภี,,1071020001,ปากแพรก,เมืองกาญจนบุรี,กาญจนบุรี,- อู่ทอง-กาญจนบุรี,71000,083-3163316,,,Thai National Curriculum,อ.2,ป.6,189,,พื้นราบ,14.030963,99.555931
OBEC (Public),Public,วัดทุ่งลาดหญ้าลาดหญ้าวิทยา,,1071020019,ลาดหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,366 -,71190,089-2549760,,,Thai National Curriculum,อ.1,ป.6,881,,พื้นราบ,14.102355,99.418253
OBEC (Public),Public,วัดกาญจนบุรีเก่า อุดมราษฎร์วิทยา,,1071020020,ลาดหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,345 -,71190,0982472455,,,Thai National Curriculum,อ.2,ป.6,87,,พื้นราบ,14.115066,99.400775
OBEC (Public),Public,บ้านท่าหวี,,1071020022,ลาดหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,- -,71190,099-9799593,,,Thai National Curriculum,อ.1,ป.6,87,,พื้นราบ,14.099472,99.405312
OBEC (Public),Public,บ้านจันอุย,,1071020023,ลาดหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,1/99 -,71190,081-2926707,,,Thai National Curriculum,อ.2,ป.6,78,,พื้นราบ,14.1105,99.393352
OBEC (Public),Public,บ้านหนองแก(สามัคคีวิทยา),,1071020025,ลาดหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,- -,71190,064-5933293,,,Thai National Curriculum,อ.1,ป.6,123,,พื้นราบ,14.026606,99.362793
OBEC (Public),Public,บ้านทุ่งนานางหรอก'เพ็ญชาติอุปถัมภ์',,1071020021,ลาดหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,333 -,71190,081-1916854,,,Thai National Curriculum,อ.1,ป.6,140,,พื้นราบ,14.174757,99.433895
OBEC (Public),Public,บ้านหนองสามพราน,,1071020026,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,500 -,71190,0614537579,,,Thai National Curriculum,อ.2,ป.6,96,,พื้นราบ,14.091314,99.33965
OBEC (Public),Public,บ้านท่ามะนาว,,1071020030,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,1/1 -,71190,089-9194498,,,Thai National Curriculum,อ.2,ป.6,72,,พื้นราบ,14.167659,99.282671
OBEC (Public),Public,บ้านวังด้ง,,1071020027,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,263 -,71190,098-9493916,,,Thai National Curriculum,อ.2,ป.6,170,,พื้นราบ,14.120151,99.369978
OBEC (Public),Public,บ้านท่าทุ่ม,,1071020034,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,45 -,71190,081-0070046,,,Thai National Curriculum,อ.2,ม.3,192,,พื้นราบ,14.192604,99.356404
OBEC (Public),Public,บ้านท่าโป่ง,,1071020031,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,- -,71190,092-7891499,,,Thai National Curriculum,อ.2,ป.6,62,,พื้นราบ,14.146096,99.294524
OBEC (Public),Public,บ้านหนองหอย,,1071020032,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,ต.วังด้ง อ.เมือง จ.กาญจนบุรี ลาดหญ้า-ศรีสวัสดิ์,71190,098-9493916,,,Thai National Curriculum,อ.2,ป.6,25,,พื้นราบ,14.134035,99.340994
OBEC (Public),Public,วัดเขาน้อย,,1071020035,วังด้ง,เมืองกาญจนบุรี,กาญจนบุรี,268 -,71190,064-5365453,,,Thai National Curriculum,อ.2,ป.6,141,,พื้นราบ,14.221385,99.341061
OBEC (Public),Public,บ้านนากาญจน์,,1071020052,วังเย็น,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,089-5489846,,,Thai National Curriculum,อ.1,ป.6,93,,พื้นราบ,13.934382,99.448122
OBEC (Public),Public,บ้านดงยาง,,1071020053,วังเย็น,เมืองกาญจนบุรี,กาญจนบุรี,35 -,71000,093-5718666,,,Thai National Curriculum,อ.1,ป.6,41,,พื้นราบ,13.906611,99.468894
OBEC (Public),Public,บ้านวังตะเคียน,,1071020047,วังเย็น,เมืองกาญจนบุรี,กาญจนบุรี,21/4 ลิ้นช้าง,71000,085-2975115,,,Thai National Curriculum,อ.2,ป.6,99,,อยู่ในจังหวัดตามพระราชกฤษฎีกาจัดตั้งสถาบันวิจัยพัฒนาพื้นที่สูง (องค์การมหาชน) พ.ศ. 2548 เป็นพื้นที่ภูเขา  หรือพื้นที่ที่ที่มีความสูงกว่าระดับน้ำทะเล 500 เมตร ขึ้นไป,13.957485,99.369448
OBEC (Public),Public,บ้านหนองกลางพง,,1071020048,วังเย็น,เมืองกาญจนบุรี,กาญจนบุรี,- กาญจนบุรี -บ้านเก่า,71000,083-8247464,,,Thai National Curriculum,อ.1,ป.6,58,,พื้นราบ,13.944774,99.390657
OBEC (Public),Public,ลุ่มโป่งเสี้ยว,,1071020049,วังเย็น,เมืองกาญจนบุรี,กาญจนบุรี,123 -,71000,093-5659355,,,Thai National Curriculum,อ.2,ป.6,67,,พื้นราบ,13.952366,99.341495
OBEC (Public),Public,วัดศรีอุปลาราม,,1071020009,หนองบัว,เมืองกาญจนบุรี,กาญจนบุรี,19 -,71190,089-8360924,,,Thai National Curriculum,อ.2,ม.3,300,,พื้นราบ,14.061021,99.435659
OBEC (Public),Public,บ้านพุประดู่,,1071020016,หนองบัว,เมืองกาญจนบุรี,กาญจนบุรี,380 -,71190,081-7057790,,,Thai National Curriculum,อ.2,ป.6,80,,พื้นราบ,14.036415,99.382399
OBEC (Public),Public,สมาคมนักเรียนเก่าราชินี,,1071020017,หนองบัว,เมืองกาญจนบุรี,กาญจนบุรี,- -,71190,093-0694007,,,Thai National Curriculum,อ.2,ป.6,91,,พื้นราบ,14.105215,99.450583
OBEC (Public),Public,บ้านหนองบัว,,1071020012,หนองบัว,เมืองกาญจนบุรี,กาญจนบุรี,200 -,71190,034-633250,,,Thai National Curriculum,อ.2,ป.6,95,,พื้นราบ,14.055757,99.454083
